year,momentum_3m_equal,momentum_12_1_equal,momentum_max_sharpe,momentum_min_vol,ml,benchmark
2018,-0.2056512969213642,-0.18428646952008598,-0.24032197900887364,-0.14442532198399916,-0.1813774683122762,-0.13602178141743781
2019,0.4376034400810789,0.37737655877191356,0.38958866390733315,0.38806985156982265,0.3777678497773198,0.28878070225158425
2020,1.3142200831716004,1.0552726080363453,1.4497598891695342,0.3991131263799004,1.0101151271257032,0.16258923055706131
2021,0.6847181555402087,0.4890112021839228,0.3836412184999476,0.5161993810140253,0.5002603772485781,0.26892738661371185
2022,-0.0699277784930128,-0.04743987231581359,0.0033116727027702186,0.03338407334944171,-0.14370205439576567,-0.1944282720342927
2023,0.34532772726150074,0.2109229700279458,0.27145693298055806,-0.0026009905840890246,0.3373150294525069,0.2423050079762994
2024,0.45235429791968684,0.5703709312673122,0.5012986515359363,0.23340140150742372,0.5780825086413848,0.233090023434241
2025,0.05948581633904482,0.1194461930956956,0.20283523775964096,0.19869249383638388,0.1671166085761393,0.1638780638006747
