strategy,start_date,date,observations,annual_return,annual_volatility,sharpe,max_drawdown,annual_active_return,tracking_error,information_ratio
momentum_3m_equal,2023-10-31,2025-09-30,24,0.20934091021459222,0.19220599091082224,1.0875587882665285,-0.18572366547688113,-0.02231424155055038,0.14375415670387856,-0.15522501792080928
momentum_3m_equal,2023-11-30,2025-10-31,24,0.2778118004898411,0.18632738098475857,1.4172470445645955,-0.18572366547688102,0.010389093577565473,0.14386861216634989,0.07221237086483431
momentum_3m_equal,2023-12-29,2025-11-28,24,0.2703368014727645,0.18603371086164858,1.386987844574451,-0.18572366547688113,0.04828348450928875,0.1390430560280035,0.34725563353242445
momentum_3m_equal,2024-01-31,2025-12-31,24,0.24046313082854676,0.18518512955271713,1.2614367249272271,-0.18572366547688102,0.04623299498074494,0.13902962228708507,0.33254060695984267
momentum_12_1_equal,2018-09-28,2020-08-31,24,0.4635859148192478,0.3114596191488706,1.3837241769301842,-0.19295816279847255,0.31603141247177524,0.18556754708961024,1.703053240872792
momentum_12_1_equal,2018-10-31,2020-09-30,24,0.3957506484763531,0.3218679243939305,1.1968050398926369,-0.19295816279847267,0.29203149021489627,0.191267595619734,1.5268215678075159
momentum_12_1_equal,2018-11-30,2020-10-30,24,0.4585357447747531,0.30513196768604006,1.3932704853367848,-0.1341952402711446,0.3110809158939968,0.1839795751260993,1.6908448434060268
momentum_12_1_equal,2018-12-31,2020-11-30,24,0.5370682366674246,0.3149469891898516,1.5310072228433074,-0.1341952402711447,0.3232925270521759,0.18396457043806955,1.7573629872443846
momentum_12_1_equal,2019-01-31,2020-12-31,24,0.6825231981150446,0.29872445902593187,1.9131378999393274,-0.1341952402711446,0.34815831910437156,0.18252665027088538,1.9074382759321684
momentum_12_1_equal,2019-02-28,2021-01-29,24,0.6370444480654103,0.29763275026391267,1.8228474268611634,-0.1341952402711446,0.364106859081809,0.18195482620583908,2.001083822145546
momentum_12_1_equal,2019-03-29,2021-02-26,24,0.5863079337609474,0.30244663809643246,1.6897821414588192,-0.1341952402711447,0.33445541289647396,0.1914183933326518,1.7472480417033318
momentum_12_1_equal,2019-04-30,2021-03-31,24,0.5448863117293485,0.30409307416123804,1.5915745650216857,-0.13419524027114482,0.29511609918935516,0.19829077248251398,1.4882997100401107
momentum_12_1_equal,2019-05-31,2021-04-30,24,0.5889467810106985,0.30535542494234813,1.6820359862429353,-0.1341952402711446,0.31819219878569827,0.19616441539483562,1.622068906561099
momentum_12_1_equal,2019-06-28,2021-05-28,24,0.6051418385970995,0.3034084000245183,1.7257982776621086,-0.1341952402711447,0.2925629696099738,0.19736894661938426,1.482315098809167
momentum_12_1_equal,2019-07-31,2021-06-30,24,0.6171911655437234,0.30418414390961684,1.747756132927735,-0.1341952402711447,0.3239390556930525,0.19751440935371514,1.6400780922921527
momentum_12_1_equal,2019-08-30,2021-07-30,24,0.6076705601159431,0.30458097250525407,1.7256103940533976,-0.1341952402711447,0.31307749329089024,0.19863347629492922,1.5761567442238968
momentum_12_1_equal,2019-09-30,2021-08-31,24,0.6360319314946234,0.3044925157003472,1.7860149613939091,-0.1341952402711447,0.30777656823024024,0.19830389890274192,1.5520449670088892
momentum_12_1_equal,2019-10-31,2021-09-30,24,0.6443821441682456,0.3036310030280003,1.8077826397708097,-0.1341952402711447,0.34522240909362834,0.19512739397324663,1.769215495908077
momentum_12_1_equal,2019-11-29,2021-10-29,24,0.7806693676188368,0.3174344641300702,2.0036412795785807,-0.1341952402711447,0.4079923158718649,0.20184220308197603,2.021342958222484
momentum_12_1_equal,2019-12-31,2021-11-30,24,0.7976861406128875,0.3163118817563628,2.0413670483639326,-0.1341952402711447,0.43886654435300076,0.19700556635154348,2.2276860115204675
momentum_12_1_equal,2020-01-31,2021-12-31,24,0.74937815720555,0.32067863623006576,1.928312676767397,-0.1341952402711447,0.40401502406232237,0.2090605730524957,1.9325261485860032
momentum_12_1_equal,2020-02-28,2022-01-31,24,0.6801265222554203,0.32768519049319705,1.7644155606946799,-0.1341952402711447,0.38929772987097533,0.20981187126155937,1.855460930452606
momentum_12_1_equal,2020-03-31,2022-02-28,24,0.6929668449139164,0.3258428944008692,1.7970647166707459,-0.12883192076603422,0.3703106536150045,0.21014349856025835,1.762179920635605
momentum_12_1_equal,2020-04-30,2022-03-31,24,0.836555199620957,0.306546178168465,2.169486561820593,-0.12883192076603422,0.36935141363303975,0.21017969696542702,1.7573125233585012
momentum_12_1_equal,2020-05-29,2022-04-29,24,0.5881003592533764,0.3038183417835234,1.6880778651588535,-0.12911525119527667,0.32457299229793757,0.20884935407649666,1.55410101090882
momentum_12_1_equal,2020-06-30,2022-05-31,24,0.5289931818451954,0.30363133872491826,1.558956473826043,-0.12911525119527667,0.3076663366460406,0.20940116387461122,1.4692675577976742
momentum_12_1_equal,2020-07-31,2022-06-30,24,0.37867339486959817,0.30082035961660397,1.2161461493009862,-0.18329310772214313,0.2513140156873075,0.19424654693716542,1.2937888454130522
momentum_12_1_equal,2020-08-31,2022-07-29,24,0.3399282161326249,0.2944846848130012,1.1370700484986087,-0.18329310772214313,0.20231467342577036,0.1954276284522928,1.0352408972468228
momentum_12_1_equal,2020-09-30,2022-08-31,24,0.1699589619732531,0.23927626443505995,0.7708795599774609,-0.18329310772214313,0.10817053761146117,0.14404866242314854,0.7509305243925556
momentum_12_1_equal,2020-10-30,2022-09-30,24,0.19030837620727858,0.2335321150977493,0.8588990857598136,-0.20763364403817963,0.15138172724114962,0.1411546607005003,1.0724529143415882
momentum_12_1_equal,2020-11-30,2022-10-31,24,0.31651307018677377,0.24838280756344344,1.233545817515391,-0.20763364403817974,0.2034281804715588,0.14594091796685296,1.3939077765549117
momentum_12_1_equal,2020-12-31,2022-11-30,24,0.24717753674893705,0.23201269231860439,1.0672994472314847,-0.20763364403817963,0.17155999636696095,0.1479921431859077,1.1592507052989112
momentum_12_1_equal,2021-01-29,2022-12-30,24,0.19095453350474356,0.2290891961441526,0.8732241304780471,-0.20763364403817985,0.17202565879366857,0.14808679605710703,1.1616542688068552
momentum_12_1_equal,2021-02-26,2023-01-31,24,0.15659247177670865,0.2312714216483267,0.7385573900153091,-0.20763364403817974,0.10634190295143227,0.16470418229842396,0.645653932204063
momentum_12_1_equal,2021-03-31,2023-02-28,24,0.15778024268817226,0.23107004548402993,0.743507367458575,-0.2076336440381794,0.1334389392647118,0.157591183892893,0.8467411435617088
momentum_12_1_equal,2021-04-30,2023-03-31,24,0.17512149217152917,0.2308530507107903,0.8093582235558002,-0.20763364403817963,0.1521729830520979,0.15269015302536834,0.9966129448230722
momentum_12_1_equal,2021-05-28,2023-04-28,24,0.15618673987928533,0.22678768569830185,0.7474955469021924,-0.20763364403817952,0.153744443020649,0.15290520762422183,1.00548859917505
momentum_12_1_equal,2021-06-30,2023-05-31,24,0.16773612088670586,0.2264146852772706,0.7929086771169345,-0.20763364403817952,0.165249897103169,0.15205253108648312,1.086794780214343
momentum_12_1_equal,2021-07-30,2023-06-30,24,0.16144586225424717,0.22481422727898415,0.7727418240005826,-0.20763364403817952,0.1381903568997651,0.1486271644028283,0.9297786003992108
momentum_12_1_equal,2021-08-31,2023-07-31,24,0.18516927320252163,0.22719650707910635,0.8571748078918224,-0.20763364403817963,0.15501868439683636,0.1487139579032216,1.042394988221063
momentum_12_1_equal,2021-09-30,2023-08-31,24,0.13984907000535207,0.22591243491763058,0.6858250781947568,-0.20763364403817974,0.13856137859330853,0.1482856719324772,0.9344218951673451
momentum_12_1_equal,2021-10-29,2023-09-29,24,0.11162292940103358,0.22986766410627577,0.5675145134026418,-0.20763364403817974,0.1146533001248935,0.14587650812725392,0.7859613696324347
momentum_12_1_equal,2021-11-30,2023-10-31,24,0.0016414996746754174,0.19360755545260785,0.09885553646549793,-0.20763364403817974,0.04890100590995443,0.12460153999427566,0.3924590812617645
momentum_12_1_equal,2021-12-31,2023-11-30,24,0.038014722450864014,0.20605289596339021,0.27732295698159787,-0.20763364403817974,0.03814853807174402,0.12261903727858123,0.3111143173068095
momentum_12_1_equal,2022-01-31,2023-12-29,24,0.07400043712539284,0.20689276765480138,0.44267344795371505,-0.18863079541490235,0.07228311563584526,0.11119352537666499,0.6500658684126455
momentum_12_1_equal,2022-02-28,2024-01-31,24,0.11789798149095998,0.20407284716939936,0.6440759275658162,-0.179193078240927,0.07789515283984269,0.11158498468585024,0.6980791641379357
momentum_12_1_equal,2022-03-31,2024-02-29,24,0.21785160768264888,0.22805285052028682,0.976848096393172,-0.1791930782409269,0.1276891711311778,0.1329896420888898,0.9601437309368109
momentum_12_1_equal,2022-04-29,2024-03-28,24,0.21430933872085145,0.22753872839730496,0.9655501411369709,-0.17919307824092678,0.12699348376964542,0.13292984505182492,0.9553421484854276
momentum_12_1_equal,2022-05-31,2024-04-30,24,0.24759099974167165,0.2166884792271966,1.1295697374284623,-0.10167699854612411,0.12888736100271578,0.13265203148281365,0.9716199560759412
momentum_12_1_equal,2022-06-30,2024-05-31,24,0.311229008612564,0.22482970406108552,1.322016808190256,-0.10167699854612411,0.15736725394419737,0.13693971277672187,1.149171783358289
momentum_12_1_equal,2022-07-29,2024-06-28,24,0.40279448985392907,0.21685476128316805,1.682248066109138,-0.101676998546124,0.16564720838171446,0.13780600357286943,1.2020318715223683
momentum_12_1_equal,2022-08-31,2024-07-31,24,0.34496039694301617,0.21986478899837386,1.465189285812133,-0.10167699854612411,0.16288477617547964,0.13886973125077276,1.1729321768567418
momentum_12_1_equal,2022-09-30,2024-08-30,24,0.3839640906319286,0.21516440215779192,1.6291632581159852,-0.101676998546124,0.15864176385286885,0.13919050273333133,1.1397456057530253
momentum_12_1_equal,2022-10-31,2024-09-30,24,0.4316356335691556,0.2076299876188253,1.8488498373063915,-0.10167699854612411,0.13518421617995796,0.13756792358239334,0.9826725057676129
momentum_12_1_equal,2022-11-30,2024-10-31,24,0.34855628627407254,0.18515560645493975,1.7204490075335295,-0.10167699854612389,0.11473840528571488,0.1298085786892533,0.8839046420836741
momentum_12_1_equal,2022-12-30,2024-11-29,24,0.3845504320405835,0.1895792037927474,1.827031485699297,-0.101676998546124,0.14078059921939512,0.12771638085725961,1.102290859437495
momentum_12_1_equal,2023-01-31,2024-12-31,24,0.37898449307298754,0.1906200776805806,1.7963313108953576,-0.101676998546124,0.11983957036605095,0.12567795880658744,0.9535448499006772
momentum_12_1_equal,2023-02-28,2025-01-31,24,0.44808316563698103,0.18758281283603886,2.090953002101817,-0.101676998546124,0.18701787878245493,0.1025768947413116,1.8231969222123052
momentum_12_1_equal,2023-03-31,2025-02-28,24,0.414483769229955,0.1976592006867044,1.8717638694867076,-0.10167699854612422,0.15882718284123498,0.1150277253135051,1.3807730476140043
momentum_12_1_equal,2023-04-28,2025-03-31,24,0.32115562012106347,0.21955740184148065,1.3866913285689861,-0.17058852559368298,0.13961233291019917,0.12178595213096634,1.1463746882732637
